iso3;year;gdp_per_capita_usd
PRT;2018;23541.14
PRT;2019;23343.36
PRT;2020;22299.4
PRT;2021;24711.45
PRT;2022;24620.52
PRT;2023;27634.62
PRT;2024;29328.31
PRY;1960;153.38
PRY;1961;167.09
PRY;1962;182.81
PRY;1963;189.87
PRY;1964;196.97
PRY;1965;208.73
PRY;1966;213.95
PRY;1967;220.93
PRY;1968;226.8
PRY;1969;238.24
PRY;1970;249.0
PRY;1971;272.08
PRY;1972;307.63
PRY;1973;388.71
PRY;1974;507.87
PRY;1975;561.52
PRY;1976;615.83
PRY;1977;739.83
PRY;1978;882.93
PRY;1979;1148.9
PRY;1980;1456.84
PRY;1981;1792.61
PRY;1982;1679.82
PRY;1983;1709.8
PRY;1984;1319.23
PRY;1985;934.99
PRY;1986;1031.16
PRY;1987;1068.95
PRY;1988;1113.89
PRY;1989;1211.3
PRY;1990;1440.16
PRY;1991;1685.27
PRY;1992;1682.67
PRY;1993;1661.71
PRY;1994;1760.29
PRY;1995;1978.72
PRY;1996;2088.17
PRY;1997;2078.51
PRY;1998;1889.88
PRY;1999;1766.31
PRY;2000;1736.12
PRY;2001;1637.69
PRY;2002;1367.77
PRY;2003;1444.0
PRY;2004;1786.22
PRY;2005;1970.87
PRY;2006;2439.43
PRY;2007;3211.94
PRY;2008;4384.95
PRY;2009;3941.85
PRY;2010;4750.96
PRY;2011;5805.4
PRY;2012;5642.17
PRY;2013;6435.68
PRY;2014;6652.25
PRY;2015;5879.34
PRY;2016;5775.16
PRY;2017;6152.27
PRY;2018;6258.45
PRY;2019;5821.18
PRY;2020;5365.47
PRY;2021;5974.91
PRY;2022;6189.1
PRY;2023;6303.26
PRY;2024;6456.61
PSE;1994;1201.58
PSE;1995;1326.56
PSE;1996;1317.47
PSE;1997;1389.16
PSE;1998;1465.05
PSE;1999;1499.49
PSE;2000;1476.17
PSE;2001;1335.55
PSE;2002;1156.22
PSE;2003;1257.7
PSE;2004;1422.19
PSE;2005;1543.7
PSE;2006;1570.1
PSE;2007;1664.25
PSE;2008;2035.2
PSE;2009;2191.78
PSE;2010;2557.08
PSE;2011;2880.8
PSE;2012;3067.44
PSE;2013;3315.3
PSE;2014;3352.11
PSE;2015;3272.15
PSE;2016;3527.61
PSE;2017;3620.36
PSE;2018;3562.33
PSE;2019;3656.86
PSE;2020;3233.57
PSE;2021;3678.64
PSE;2022;3799.96
PSE;2023;3607.42
PSE;2024;3028.25
PSS;1970;358.69
PSS;1971;395.81
PSS;1972;460.18
PSS;1973;604.32
PSS;1974;804.44
PSS;1975;872.14
PSS;1976;854.42
PSS;1977;879.52
PSS;1978;986.18
PSS;1979;1162.21
PSS;1980;1299.85
PSS;1981;1314.6
PSS;1982;1265.72
PSS;1983;1185.34
PSS;1984;1219.06
PSS;1985;1145.73
PSS;1986;1222.71
PSS;1987;1173.87
PSS;1988;1188.98
PSS;1989;1219.29
PSS;1990;1343.28
PSS;1991;1404.21
PSS;1992;1519.65
PSS;1993;1573.64
PSS;1994;1818.23
PSS;1995;1947.9
PSS;1996;2060.8
PSS;1997;2035.89
PSS;1998;1728.11
PSS;1999;1857.39
PSS;2000;1686.61
PSS;2001;1637.06
PSS;2002;1695.01
PSS;2003;1997.28
PSS;2004;2270.73
PSS;2005;2490.45
PSS;2006;2586.23
PSS;2007;2817.99
PSS;2008;2989.6
PSS;2009;2666.87
PSS;2010;2899.89
PSS;2011;3338.31
PSS;2012;3493.29
PSS;2013;3630.1
PSS;2014;3891.36
PSS;2015;3761.07
PSS;2016;3898.88
PSS;2017;4147.0
PSS;2018;4295.18
PSS;2019;4185.08
PSS;2020;3632.53
PSS;2021;3646.99
PSS;2022;3941.9
PSS;2023;4199.65
PSS;2024;4528.48
PST;1960;1372.31
PST;1961;1444.75
PST;1962;1544.4
PST;1963;1642.56
PST;1964;1774.37
PST;1965;1908.58
PST;1966;2067.19
PST;1967;2188.35
PST;1968;2351.89
PST;1969;2567.61
PST;1970;2792.07
PST;1971;3065.37
PST;1972;3527.12
PST;1973;4229.99
PST;1974;4686.67
PST;1975;5211.09
PST;1976;5614.25
PST;1977;6302.62
PST;1978;7544.51
PST;1979;8605.2
PST;1980;9456.39
PST;1981;9504.45
PST;1982;9402.91
PST;1983;9704.78
PST;1984;10086.9
PST;1985;10565.66
PST;1986;12855.42
PST;1987;14825.42
PST;1988;16610.79
PST;1989;17235.81
PST;1990;19207.34
PST;1991;20121.48
PST;1992;21440.39
PST;1993;21469.15
PST;1994;22868.98
PST;1995;25219.73
PST;1996;25204.84
PST;1997;24572.14
PST;1998;24512.03
PST;1999;25625.93
PST;2000;25965.62
PST;2001;25583.18
PST;2002;26549.47
PST;2003;29606.3
PST;2004;32722.79
PST;2005;34268.54
PST;2006;35873.62
PST;2007;38925.45
PST;2008;40986.2
PST;2009;38399.58
PST;2010;39869.24
PST;2011;42699.76
PST;2012;42453.11
PST;2013;42757.07
PST;2014;43482.29
PST;2015;40960.91
PST;2016;41720.33
PST;2017;43357.0
PST;2018;45787.73
PST;2019;46125.75
PST;2020;45174.5
PST;2021;50433.55
PST;2022;51597.02
PST;2023;54507.22
PST;2024;56385.06
PYF;1965;1838.58
PYF;1966;2171.36
PYF;1967;2150.62
PYF;1968;2440.83
PYF;1969;2206.35
PYF;1970;2228.19
PYF;1971;2516.98
PYF;1972;2678.19
PYF;1973;3425.44
PYF;1974;4273.17
PYF;1975;5149.94
PYF;1976;5302.06
PYF;1977;5573.6
PYF;1978;6848.95
PYF;1979;8016.37
PYF;1980;8438.73
PYF;1981;7645.18
PYF;1982;7416.31
PYF;1983;7477.03
PYF;1984;7511.32
PYF;1985;8002.08
PYF;1986;11913.83
PYF;1987;14061.39
PYF;1988;13952.84
PYF;1989;13682.84
PYF;1990;16293.18
PYF;1991;16414.81
PYF;1992;17554.37
PYF;1993;16469.78
PYF;1994;16806.06
PYF;1995;18850.31
PYF;1996;18475.73
PYF;1997;16423.02
PYF;1998;16759.71
PYF;1999;16532.9
PYF;2000;14978.32
PYF;2001;14640.94
PYF;2002;16004.06
PYF;2003;19582.89
PYF;2004;21764.22
PYF;2005;21984.19
PYF;2006;22330.87
PYF;2007;24888.18
PYF;2008;26592.03
PYF;2009;24434.22
PYF;2010;22494.81
PYF;2011;22831.52
PYF;2012;20846.55
PYF;2013;21955.63
PYF;2014;22258.63
PYF;2015;19166.96
PYF;2016;19690.08
PYF;2017;20826.93
PYF;2018;21925.62
PYF;2019;21582.59
PYF;2020;19966.48
PYF;2021;21426.39
PYF;2022;20053.96
PYF;2023;21832.28
PYF;2024;22439.88
QAT;1970;2593.82
QAT;1971;2951.77
QAT;1972;3482.88
QAT;1973;4905.34
QAT;1974;13539.56
QAT;1975;13013.68
QAT;1976;15710.32
QAT;1977;16057.73
QAT;1978;16757.1
QAT;1979;21776.64
QAT;1980;28407.2
QAT;1981;29543.31
QAT;1982;24431.33
QAT;1983;19668.53
QAT;1984;19749.25
QAT;1985;16815.04
QAT;1986;13213.21
QAT;1987;13718.79
QAT;1988;14682.02
QAT;1989;15242.51
QAT;1990;16721.62
QAT;1991;15133.5
QAT;1992;16280.29
QAT;1993;14769.72
QAT;1994;14764.88
QAT;1995;15822.51
QAT;1996;17124.79
QAT;1997;20522.8
QAT;1998;17665.44
QAT;1999;20233.68
QAT;2000;27535.18
QAT;2001;25870.8
QAT;2002;27226.66
QAT;2003;31602.47
QAT;2004;41035.5
QAT;2005;53949.68
QAT;2006;62582.45
QAT;2007;65954.11
QAT;2008;80781.21
QAT;2009;60785.74
QAT;2010;77387.29
QAT;2011;103261.51
QAT;2012;108470.38
QAT;2013;103697.01
QAT;2014;95840.63
QAT;2015;68985.29
QAT;2016;61253.64
QAT;2017;63279.86
QAT;2018;71039.85
QAT;2019;66841.3
QAT;2020;51683.51
QAT;2021;71751.88
QAT;2022;88701.46
QAT;2023;80195.87
QAT;2024;75685.09
ROU;1987;1658.76
ROU;1988;1753.19
ROU;1989;1789.64
ROU;1990;1648.49
ROU;1991;1254.31
ROU;1992;1102.1
ROU;1993;1158.06
ROU;1994;1323.03
ROU;1995;1650.05
ROU;1996;1633.01
ROU;1997;1577.34
ROU;1998;1852.55
ROU;1999;1599.91
ROU;2000;1659.93
ROU;2001;1825.19
ROU;2002;2119.86
ROU;2003;2679.41
ROU;2004;3494.99
ROU;2005;4618.0
ROU;2006;5757.53
ROU;2007;8360.34
ROU;2008;10435.16
ROU;2009;8548.45
ROU;2010;8399.54
ROU;2011;9560.68
ROU;2012;8929.95
ROU;2013;9497.67
ROU;2014;10031.77
ROU;2015;8977.02
ROU;2016;9404.54
ROU;2017;10727.98
ROU;2018;12416.13
ROU;2019;12909.61
ROU;2020;13009.15
ROU;2021;14908.04
ROU;2022;15503.47
ROU;2023;18244.42
ROU;2024;20080.21
RUS;1988;3778.02
RUS;1989;3429.65
RUS;1990;3494.06
RUS;1991;3490.45
RUS;1992;3098.8
RUS;1993;2930.67
RUS;1994;2662.1
RUS;1995;2665.78
RUS;1996;2643.93
RUS;1997;2737.57
RUS;1998;1834.86
RUS;1999;1330.76
RUS;2000;1771.59
RUS;2001;2100.35
RUS;2002;2377.53
RUS;2003;2975.12
RUS;2004;4102.36
RUS;2005;5323.46
RUS;2006;6920.2
RUS;2007;9101.24
RUS;2008;11635.28
RUS;2009;8562.82
RUS;2010;10674.99
RUS;2011;14305.33
RUS;2012;15401.85
RUS;2013;15941.45
RUS;2014;14055.47
RUS;2015;9277.71
RUS;2016;8663.16
RUS;2017;10658.91
RUS;2018;11211.89
RUS;2019;11447.7
RUS;2020;10108.33
RUS;2021;12425.03
RUS;2022;15625.63
RUS;2023;13987.0
RUS;2024;14961.9
RWA;1960;39.37
RWA;1961;39.27
RWA;1962;39.23
RWA;1963;39.28
RWA;1964;38.98
RWA;1965;43.47
RWA;1966;35.36
RWA;1967;43.96
RWA;1968;45.99
RWA;1969;48.87
RWA;1970;55.24
RWA;1971;54.38
RWA;1972;58.4
RWA;1973;66.91
RWA;1974;68.94
RWA;1975;124.11
RWA;1976;134.38
RWA;1977;152.74
RWA;1978;179.88
RWA;1979;213.77
RWA;1980;234.39
RWA;1981;254.57
RWA;1982;246.39
RWA;1983;250.57
RWA;1984;259.91
RWA;1985;271.58
RWA;1986;297.73
RWA;1987;319.64
RWA;1988;343.78
RWA;1989;334.74
RWA;1990;345.77
RWA;1991;253.97
RWA;1992;264.08
RWA;1993;247.02
RWA;1994;110.95
RWA;1995;227.97
RWA;1996;206.05
RWA;1997;238.75
RWA;1998;246.15
RWA;1999;264.74
RWA;2000;251.87
RWA;2001;237.31
RWA;2002;234.04
RWA;2003;249.01
RWA;2004;269.54
RWA;2005;324.02
RWA;2006;352.09
RWA;2007;420.73
RWA;2008;522.29
RWA;2009;556.97
RWA;2010;586.6
RWA;2011;643.36
RWA;2012;697.76
RWA;2013;695.4
RWA;2014;715.37
RWA;2015;725.69
RWA;2016;721.26
RWA;2017;751.05
RWA;2018;772.75
RWA;2019;823.36
RWA;2020;802.64
RWA;2021;842.58
RWA;2022;1007.06
RWA;2023;1061.06
RWA;2024;1059.94
SAS;1960;85.19
SAS;1961;88.54
SAS;1962;92.48
SAS;1963;101.7
SAS;1964;113.95
SAS;1965;118.73
SAS;1966;93.51
SAS;1967;100.49
SAS;1968;103.26
SAS;1969;111.46
SAS;1970;116.64
SAS;1971;121.46
SAS;1972;121.83
SAS;1973;142.63
SAS;1974;167.03
SAS;1975;172.08
SAS;1976;160.7
SAS;1977;181.9
SAS;1978;201.53
SAS;1979;220.87
SAS;1980;261.18
SAS;1981;267.21
SAS;1982;268.05
SAS;1983;281.59
SAS;1984;270.88
SAS;1985;290.84
SAS;1986;302.22
SAS;1987;330.26
SAS;1988;344.39
SAS;1989;338.65
SAS;1990;359.95
SAS;1991;303.82
SAS;1992;315.54
SAS;1993;302.99
SAS;1994;342.72
SAS;1995;370.57
SAS;1996;400.1
SAS;1997;415.0
SAS;1998;413.68
SAS;1999;437.98
SAS;2000;440.47
SAS;2001;446.42
SAS;2002;462.9
SAS;2003;532.66
SAS;2004;606.48
SAS;2005;686.34
SAS;2006;769.38
SAS;2007;967.7
SAS;2008;958.28
SAS;2009;1054.44
SAS;2010;1294.03
SAS;2011;1397.01
SAS;2012;1387.18
SAS;2013;1405.84
SAS;2014;1528.49
SAS;2015;1570.54
SAS;2016;1722.91
SAS;2017;1956.07
SAS;2018;1988.37
SAS;2019;2067.06
SAS;2020;1957.2
SAS;2021;2273.72
SAS;2022;2326.73
SAS;2023;2449.86
SAS;2024;2601.82
SAU;1960;717.8
SAU;1961;760.31
SAU;1962;812.93
SAU;1963;811.74
SAU;1964;840.48
SAU;1965;904.12
SAU;1966;960.74
SAU;1967;1031.6
SAU;1968;1275.71
SAU;1969;1312.74
SAU;1970;1509.44
SAU;1971;1929.31
SAU;1972;2474.39
SAU;1973;3640.08
SAU;1974;10503.43
SAU;1975;10265.64
SAU;1976;13312.51
SAU;1977;14595.37
SAU;1978;14914.15
SAU;1979;19611.57
SAU;1980;27205.65
SAU;1981;28703.36
SAU;1982;22454.48
SAU;1983;17809.55
SAU;1984;15541.13
SAU;1985;12745.42
SAU;1986;10078.29
SAU;1987;9385.98
SAU;1988;9165.5
SAU;1989;9413.58
SAU;1990;11054.75
SAU;1991;11847.17
SAU;1992;11730.27
SAU;1993;10884.86
SAU;1994;10601.92
SAU;1995;10786.4
SAU;1996;11471.5
SAU;1997;11545.35
SAU;1998;9836.06
SAU;1999;10452.19
SAU;2000;11714.56
SAU;2001;10805.31
SAU;2002;10586.05
SAU;2003;11487.22
SAU;2004;13154.5
SAU;2005;15975.75
SAU;2006;17563.61
SAU;2007;18596.15
SAU;2008;22320.49
SAU;2009;17718.39
SAU;2010;22028.39
SAU;2011;27126.75
SAU;2012;28733.44
SAU;2013;27865.47
SAU;2014;27805.49
SAU;2015;23256.15
SAU;2016;22267.72
SAU;2017;23929.29
SAU;2018;29360.07
SAU;2019;29566.79
SAU;2020;24338.83
SAU;2021;31920.77
SAU;2022;38510.23
SAU;2023;36156.86
SAU;2024;35527.79
SDN;1960;99.71
SDN;1961;105.31
SDN;1962;111.21
SDN;1963;109.94
SDN;1964;109.65
SDN;1965;110.89
SDN;1966;110.5
SDN;1967;116.24
SDN;1968;117.82
SDN;1969;125.98
SDN;1970;139.04
SDN;1971;146.93
SDN;1972;154.51
SDN;1973;184.52
SDN;1974;228.79
SDN;1975;269.65
SDN;1976;325.19
SDN;1977;392.4
SDN;1978;410.07
SDN;1979;408.9
SDN;1980;418.35
SDN;1981;483.8
SDN;1982;378.95
SDN;1983;346.22
SDN;1984;429.99
SDN;1985;326.4
SDN;1986;400.33
SDN;1987;471.16
SDN;1988;553.08
SDN;1989;814.27
SDN;1990;1257.19
SDN;1991;1617.56
SDN;1992;252.61
SDN;1993;312.69
SDN;1994;439.42
SDN;1995;462.59
SDN;1996;294.83
SDN;1997;373.09
SDN;1998;350.7
SDN;1999;324.66
SDN;2000;362.12
SDN;2001;451.29
SDN;2002;506.26
SDN;2003;580.32
SDN;2004;705.11
SDN;2005;905.54
SDN;2006;1132.47
SDN;2007;1444.37
SDN;2008;1527.58
SDN;2009;1178.22
SDN;2010;1305.64
SDN;2011;1332.66
SDN;2012;1019.22
SDN;2013;1138.63
SDN;2014;1275.44
SDN;2015;1292.38
SDN;2016;1033.22
SDN;2017;966.51
SDN;2018;731.03
SDN;2019;709.98
SDN;2020;577.8
SDN;2021;712.12
SDN;2022;1046.24
SDN;2023;797.28
SDN;2024;984.61
SEN;1960;300.43
SEN;1961;308.17
SEN;1962;307.09
SEN;1963;308.63
SEN;1964;317.85
SEN;1965;314.32
SEN;1966;314.53
SEN;1967;305.22
SEN;1968;311.2
SEN;1969;287.25
SEN;1970;290.49
SEN;1971;291.09
SEN;1972;341.84
SEN;1973;381.44
SEN;1974;417.41
SEN;1975;547.38
SEN;1976;540.59
SEN;1977;540.13
SEN;1978;589.13
SEN;1979;716.28
SEN;1980;771.53
SEN;1981;682.97
SEN;1982;651.94
SEN;1983;564.37
SEN;1984;536.23
SEN;1985;571.42
SEN;1986;783.94
SEN;1987;916.09
SEN;1988;880.49
SEN;1989;848.56
SEN;1990;957.31
SEN;1991;913.4
SEN;1992;951.2
SEN;1993;877.53
SEN;1994;583.78
SEN;1995;714.99
SEN;1996;723.47
SEN;1997;650.78
SEN;1998;684.59
SEN;1999;677.52
SEN;2000;603.23
SEN;2001;637.21
SEN;2002;669.43
SEN;2003;817.89
SEN;2004;918.1
SEN;2005;979.85
SEN;2006;1017.2
SEN;2007;1188.94
SEN;2008;1398.79
SEN;2009;1308.69
SEN;2010;1275.88
SEN;2011;1374.68
SEN;2012;1326.84
SEN;2013;1379.83
SEN;2014;1398.89
SEN;2015;1218.01
SEN;2016;1266.44
SEN;2017;1354.77
SEN;2018;1452.56
SEN;2019;1431.18
SEN;2020;1461.09
SEN;2021;1598.11
SEN;2022;1574.03
SEN;2023;1698.03
SEN;2024;1738.73
SGP;1960;428.06
SGP;1961;449.15
SGP;1962;472.08
SGP;1963;511.2
SGP;1964;485.53
SGP;1965;516.53
SGP;1966;566.8
SGP;1967;626.03
SGP;1968;708.6
SGP;1969;812.68
SGP;1970;925.8
SGP;1971;1071.41
SGP;1972;1264.38
SGP;1973;1685.46
SGP;1974;2341.71
SGP;1975;2489.91
SGP;1976;2758.94
SGP;1977;2846.34
SGP;1978;3193.91
SGP;1979;3900.53
SGP;1980;4928.14
SGP;1981;5596.59
SGP;1982;6077.63
SGP;1983;6633.24
SGP;1984;7228.32
SGP;1985;7001.77
SGP;1986;6799.93
SGP;1987;7539.03
SGP;1988;8914.44
SGP;1989;10394.54
SGP;1990;11861.76
SGP;1991;14502.38
SGP;1992;16136.24
SGP;1993;18290.13
SGP;1994;21552.41
SGP;1995;24914.85
SGP;1996;26232.87
SGP;1997;26375.87
SGP;1998;21829.27
SGP;1999;21796.64
SGP;2000;23852.84
SGP;2001;21699.74
SGP;2002;22159.84
SGP;2003;23730.38
SGP;2004;27608.08
SGP;2005;29961.32
SGP;2006;33768.45
SGP;2007;39432.89
SGP;2008;40008.57
SGP;2009;38926.81
SGP;2010;47236.68
SGP;2011;53891.46
SGP;2012;55547.56
SGP;2013;56967.43
SGP;2014;57564.8
SGP;2015;55645.61
SGP;2016;57204.03
SGP;2017;61436.13
SGP;2018;67032.82
SGP;2019;66068.7
SGP;2020;61772.5
SGP;2021;80884.86
SGP;2022;91227.7
SGP;2023;86382.59
SGP;2024;94896.56
SLB;1967;153.45
SLB;1968;166.89
SLB;1969;165.86
SLB;1971;277.11
SLB;1972;219.5
SLB;1973;291.25
SLB;1974;433.44
SLB;1975;371.72
SLB;1976;401.08
SLB;1977;434.41
SLB;1978;500.06
SLB;1979;657.86
SLB;1980;767.85
SLB;1981;785.83
SLB;1982;755.89
SLB;1983;686.26
SLB;1984;664.7
SLB;1985;586.02
SLB;1986;505.82
SLB;1987;514.67
SLB;1988;567.02
SLB;1989;538.1
SLB;1990;648.33
SLB;1991;665.83
SLB;1992;763.86
SLB;1993;828.87
SLB;1994;1078.04
SLB;1995;1220.18
SLB;1996;1289.33
SLB;1997;1292.24
SLB;1998;1091.89
SLB;1999;1133.62
SLB;2000;953.17
SLB;2001;911.79
SLB;2002;756.89
SLB;2003;895.98
SLB;2004;986.07
SLB;2005;1144.49
SLB;2006;1255.62
SLB;2007;1390.15
SLB;2008;1525.85
SLB;2009;1554.71
SLB;2010;1685.15
SLB;2011;1924.06
SLB;2012;2066.26
SLB;2013;2161.39
SLB;2014;2164.95
SLB;2015;2045.48
SLB;2016;2082.62
SLB;2017;2143.58
SLB;2018;2278.2
SLB;2019;2223.66
SLB;2020;2063.33
SLB;2021;2043.44
SLB;2022;1877.78
SLB;2023;1882.64
SLB;2024;1933.56
SLE;1960;141.96
SLE;1961;142.28
SLE;1962;146.32
SLE;1963;146.31
SLE;1964;153.38
SLE;1965;145.58
SLE;1966;149.32
SLE;1967;136.12
SLE;1968;126.31
SLE;1969;153.56
SLE;1970;160.16
SLE;1971;151.83
SLE;1972;165.36
SLE;1973;200.64
SLE;1974;222.09
SLE;1975;228.37
SLE;1976;196.41
SLE;1977;224.21
SLE;1978;305.43
SLE;1979;345.87
SLE;1980;336.39
SLE;1981;333.89
SLE;1982;380.07
SLE;1983;285.81
SLE;1984;305.58
SLE;1985;235.51
SLE;1986;131.47
SLE;1987;172.36
SLE;1988;268.16
SLE;1989;231.28
SLE;1990;154.79
SLE;1991;183.69
SLE;1992;163.2
SLE;1993;184.95
SLE;1994;218.51
SLE;1995;208.35
SLE;1996;224.26
SLE;1997;199.88
SLE;1998;156.52
SLE;1999;155.02
SLE;2000;143.74
SLE;2001;358.32
SLE;2002;389.0
SLE;2003;413.82
SLE;2004;417.75
SLE;2005;462.63
SLE;2006;580.27
SLE;2007;631.89
SLE;2008;705.36
SLE;2009;652.85
SLE;2010;685.04
SLE;2011;761.15
SLE;2012;937.5
SLE;2013;1117.47
SLE;2014;1117.76
SLE;2015;964.58
SLE;2016;844.42
SLE;2017;779.19
SLE;2018;845.91
SLE;2019;843.71
SLE;2020;845.28
SLE;2021;885.4
SLE;2022;860.37
SLE;2023;758.33
SLE;2024;806.65
SLV;1965;274.33
SLV;1966;282.45
SLV;1967;288.37
SLV;1968;290.1
SLV;1969;293.42
SLV;1970;308.8
SLV;1971;315.67
SLV;1972;328.51
SLV;1973;366.25
SLV;1974;413.4
SLV;1975;457.26
SLV;1976;552.99
SLV;1977;683.9
SLV;1978;711.85
SLV;1979;773.07
SLV;1980;787.15
SLV;1981;752.02
SLV;1982;735.36
SLV;1983;744.86
SLV;1984;763.17
SLV;1985;776.42
SLV;1986;755.43
SLV;1987;777.24
SLV;1988;806.39
SLV;1989;825.11
SLV;1990;892.18
SLV;1991;955.83
SLV;1992;1040.78
SLV;1993;1180.27
SLV;1994;1343.93
SLV;1995;1548.38
SLV;1996;1651.31
SLV;1997;1748.92
SLV;1998;1859.73
SLV;1999;1908.08
SLV;2000;1982.87
SLV;2001;2058.04
SLV;2002;2115.41
SLV;2003;2207.83
SLV;2004;2285.69
SLV;2005;2447.39
SLV;2006;2665.62
SLV;2007;2830.66
SLV;2008;2983.25
SLV;2009;2910.19
SLV;2010;3040.07
SLV;2011;3330.6
SLV;2012;3497.91
SLV;2013;3582.27
SLV;2014;3666.01
SLV;2015;3790.34
SLV;2016;3901.34
SLV;2017;4020.13
SLV;2018;4183.55
SLV;2019;4320.12
SLV;2020;3997.19
SLV;2021;4642.61
SLV;2022;5074.6
SLV;2023;5319.72
SLV;2024;5503.1
SMR;1997;37852.98
SMR;1998;40126.94
SMR;1999;41931.79
SMR;2000;37600.7
SMR;2001;39035.1
SMR;2002;41790.84
SMR;2003;52529.91
SMR;2004;58232.04
SMR;2005;59877.79
SMR;2006;63270.8
SMR;2007;70124.42
SMR;2008;75902.17
SMR;2009;62429.02
SMR;2010;56543.19
SMR;2011;55601.4
SMR;2012;47945.89
SMR;2013;50807.82
SMR;2014;51260.48
SMR;2015;43146.8
SMR;2016;44359.46
SMR;2017;45192.05
SMR;2018;47950.71
SMR;2019;46627.0
SMR;2020;44426.63
SMR;2021;54168.97
SMR;2022;54264.58
SMR;2023;59871.33
SOM;1960;62.74
SOM;1961;64.92
SOM;1962;67.17
SOM;1963;69.49
SOM;1964;71.89
SOM;1965;74.35
SOM;1966;76.48
SOM;1967;78.67
SOM;1968;80.84
SOM;1969;84.14
SOM;1970;93.08
SOM;1971;90.43
SOM;1972;113.69
SOM;1973;119.56
SOM;1974;137.89
SOM;1975;177.81
SOM;1976;199.58
SOM;1977;111.18
SOM;1978;117.26
SOM;1979;108.19
SOM;1980;101.5
SOM;1981;116.88
SOM;1982;129.01
SOM;1983;118.64
SOM;1984;122.49
SOM;1985;130.83
SOM;1986;131.41
SOM;1987;140.97
SOM;1988;145.34
SOM;1989;166.04
SOM;1990;145.6
SOM;1991;105.37
SOM;1992;109.2
SOM;1993;188.6
SOM;1994;210.79
SOM;1995;210.67
SOM;1996;237.24
SOM;1997;280.11
SOM;1998;363.2
SOM;1999;358.66
SOM;2000;386.12
SOM;2001;244.91
SOM;2002;229.6
SOM;2003;286.27
SOM;2004;375.41
SOM;2005;439.98
SOM;2006;458.0
SOM;2007;479.64
SOM;2008;507.04
SOM;2009;246.51
SOM;2010;219.2
SOM;2011;235.33
SOM;2012;350.26
SOM;2013;393.4
SOM;2014;429.43
SOM;2015;445.58
SOM;2016;460.93
SOM;2017;510.94
SOM;2018;509.5
SOM;2019;539.95
SOM;2020;518.16
SOM;2021;549.06
SOM;2022;573.14
SOM;2023;596.89
SOM;2024;629.54
SRB;1995;2349.41
SRB;1996;3053.91
SRB;1997;3573.5
SRB;1998;2775.47
SRB;1999;2768.91
SRB;2000;974.73
SRB;2001;1812.42
SRB;2002;2390.73
SRB;2003;3153.9
SRB;2004;3597.09
SRB;2005;3807.97
SRB;2006;4492.71
SRB;2007;6081.09
SRB;2008;7376.74
SRB;2009;6414.04
SRB;2010;5970.93
SRB;2011;7082.29
SRB;2012;6263.04
SRB;2013;7040.42
SRB;2014;6886.68
SRB;2015;5820.32
SRB;2016;5982.37
SRB;2017;6548.04
SRB;2018;7559.86
SRB;2019;7755.63
SRB;2020;8098.71
SRB;2021;9680.53
SRB;2022;10024.82
SRB;2023;12281.71
SRB;2024;13677.78
SSA;1960;158.05
SSA;1961;160.85
SSA;1962;169.64
SSA;1963;188.23
SSA;1964;182.6
SSA;1965;196.05
SSA;1966;207.1
SSA;1967;202.04
SSA;1968;210.6
SSA;1969;231.53
SSA;1970;251.71
SSA;1971;251.9
SSA;1972;276.32
SSA;1973;342.66
SSA;1974;422.65
SSA;1975;451.14
SSA;1976;474.48
SSA;1977;507.06
SSA;1978;551.52
SSA;1979;630.9
SSA;1980;769.55
SSA;1981;1007.96
SSA;1982;908.6
SSA;1983;791.7
SSA;1984;687.35
SSA;1985;637.53
SSA;1986;580.45
SSA;1987;631.45
SSA;1988;646.28
SSA;1989;639.62
SSA;1990;728.27
SSA;1991;759.07
SSA;1992;664.55
SSA;1993;653.51
SSA;1994;650.68
SSA;1995;806.26
SSA;1996;877.17
SSA;1997;898.47
SSA;1998;877.21
SSA;1999;609.47
SSA;2000;628.97
SSA;2001;586.83
SSA;2002;624.84
SSA;2003;765.98
SSA;2004;925.86
SSA;2005;1072.98
SSA;2006;1233.53
SSA;2007;1390.1
SSA;2008;1536.38
SSA;2009;1426.74
SSA;2010;1642.37
SSA;2011;1795.18
SSA;2012;1817.08
SSA;2013;1879.2
SSA;2014;1906.52
SSA;2015;1646.07
SSA;2016;1455.29
SSA;2017;1547.77
SSA;2018;1621.13
SSA;2019;1795.55
SSA;2020;1627.39
SSA;2021;1784.89
SSA;2022;1863.26
SSA;2023;1680.66
SSA;2024;1541.08
SSD;2008;1654.21
SSD;2009;1323.22
SSD;2010;1498.27
SSD;2011;1448.98
SSD;2012;1109.26
SSD;2013;1650.19
SSD;2014;1242.73
SSD;2015;1080.15
SSF;1960;158.07
SSF;1961;160.87
SSF;1962;169.66
SSF;1963;188.25
SSF;1964;182.62
SSF;1965;196.07
SSF;1966;207.12
SSF;1967;202.06
SSF;1968;210.61
SSF;1969;231.53
SSF;1970;251.72
SSF;1971;251.92
SSF;1972;276.36
SSF;1973;342.71
SSF;1974;422.7
SSF;1975;451.19
SSF;1976;474.53
SSF;1977;507.14
SSF;1978;551.65
SSF;1979;631.12
SSF;1980;769.82
SSF;1981;1008.2
SSF;1982;908.83
SSF;1983;791.94
SSF;1984;687.61
SSF;1985;637.83
SSF;1986;580.84
SSF;1987;631.92
SSF;1988;646.8
SSF;1989;640.17
SSF;1990;728.93
SSF;1991;759.72
SSF;1992;665.3
